date,mf1roc1,mf2roc1,mf3roc1,mf4roc1,mf5roc1,mf6roc1,mf7roc1,mf8roc1,mf9roc1,mf1macd,mf2macd,mf3macd,mf4macd,mf5macd,mf6macd,mf7macd,mf8macd,mf9macd,mf1sma,mf2sma,mf3sma,mf4sma,mf5sma,mf6sma,mf7sma,mf8sma,mf9sma,mf1mom,mf2mom,mf3mom,mf4mom,mf5mom,mf6mom,mf7mom,mf8mom,mf9mom,mf1std,mf2std,mf3std,mf4std,mf5std,mf6std,mf7std,mf8std,mf9std,mf1slope,mf2slope,mf3slope,mf4slope,mf5slope,mf6slope,mf7slope,mf8slope,mf9slope
2010-01-18,0.02882803444226429,-0.00558838186709112,1.6047538134438655,0.31994174689960614,0.3725561527083718,0.6069483612815773,0.5663295911440254,0.11590545070342488,0.606036086854174,0.0887567646640679,-0.26686010183519654,0.2885920282512494,0.13278133285613028,-0.17037394092791294,0.254963060531264,0.3505238715450813,-1.5938598054038806,0.2100378848076578,0.09278129726276561,-0.8106733781300542,0.778502001424463,0.2854052241152277,0.048131776472335304,0.3509881666694731,0.5134143386919439,-1.6060939723367675,1.1978860231390247,0.097086101911504,-0.27735521023035503,0.42937904044942704,0.30835200290005177,0.029969027449686138,0.43897844301719374,0.42461036467559815,-1.4929023670717323,0.5425175757700222,-1.2524077860940406,-0.9366771391754682,-0.3397396662914404,0.29634418817662467,0.0032328315910731325,-0.5373519842785738,-0.44670974362331217,-0.6268027316459508,0.5640271543830156,0.08168681747630162,-0.2654973868785567,0.40000898343390406,0.7377002943962341,0.46900700969965736,0.9105672524839719,0.911450157414294,-1.8369903661524287,0.5741976929380682
2010-01-19,-0.005312705409607916,0.023839316514292545,1.6047538134438655,0.23191373290305298,0.11673125078627834,-0.28231118613421186,-0.5243632748922917,2.025402087786646,1.6928029161979912,0.08675833075900954,-0.2727729727281359,0.3349328736758313,0.17085910362990311,-0.13679710912771437,0.25223061924631235,0.2758515234356525,-1.5090183423032943,0.2614345157727703,0.08300206251308676,-0.8171056819990605,0.894427409334504,0.6729971037776707,0.46584845427047444,0.3462909458721769,0.25482080785844624,-1.5203161062413528,1.3473961604272735,0.08692093445355123,-0.28119034143048166,0.49858223653345407,0.745991851491602,0.4780402691772106,0.4192812332026829,0.19441413014788037,-1.4253468376402685,0.660589420467754,-1.2504787398733386,-0.9318228724437874,-0.24471935404332684,0.23436756460855662,-0.04880407675614427,-0.5313734775059182,-0.4490536365298846,-0.6598633378693474,0.6083167719062824,0.07958582158457313,-0.2741281187989826,0.49973730744343736,0.6813023472032135,0.4087378370384973,0.9254660870708105,0.8961065059710519,-1.6980133091891154,0.608837972478805
2010-01-20,0.05158925002080165,0.033660009807900106,1.6047538134438655,-2.379922427127763,-2.4064829957134366,1.152913885486249,0.9921489646181981,-2.3227081820186792,0.9115328726757141,0.0870423605091364,-0.27350500391709004,0.3889230262701915,0.02118652570515106,-0.2786172600679577,0.40846377465358363,0.36517946592670064,-1.5208418873515879,0.3097030707572543,0.09082589723874103,-0.7966421995397266,1.0634046887860322,0.1427683921164312,-0.048447467532070874,1.406173874665066,1.1804738571200648,-1.9611200707621332,1.1807039326487716,0.09505306841992067,-0.2690794007985025,0.5996408720847187,0.1382242402879561,-0.07694294680682233,1.2344099144503407,0.9490869387486913,-1.7735176431717103,0.5316425374425908,-1.2502443721077527,-0.9292061685543672,-0.13602394642832483,0.18480519927980363,-0.04546412319793999,-0.5345425272327928,-0.4735826443710817,-0.7198007765833465,0.6978368142502939,0.07921814730309523,-0.27908105826809293,0.6121509239226667,0.4789020516958696,0.2067011556372365,0.9228130311056641,0.8645460225248657,-1.6125519755352822,0.6854305716986245
2010-01-21,0.006067652330382628,0.04347305681960998,1.6047538134438655,0.16160788097776965,0.2939030152979893,-1.6266510305350848,-1.1676002004167025,2.217916961068593,1.9730265690762872,0.08686223456330941,-0.2699062494879546,0.4394098538907396,-0.0833767013413069,-0.3662191173218096,0.27696483495657476,0.24424451911943904,-1.4452722567545417,0.3742280753685835,0.08495855116902162,-0.7650432729473976,1.1658732313335183,0.5616371865361873,0.4247437526244449,0.4931856489478127,0.5325149575666763,-1.6481718879639766,1.3019504044169867,0.08895396794515262,-0.2505092918294689,0.6611548241594083,0.6021220127799013,0.41820081036979184,0.4365687347596976,0.3624396202815179,-1.5266801317874459,0.6279643054854599,-1.2509008450276715,-0.9278699215133438,-0.0340025477478279,-0.1314260275388418,-0.29893462383187447,-0.6034733646277233,-0.517917117190364,-0.7988593485049834,0.8105379092201149,0.08000602076284602,-0.28182374290636053,0.7224346641353949,0.16428614656350288,-0.09737277548002572,0.7626429227800815,0.7173436227874759,-1.4165779428532974,0.7808138885940522
2010-01-22,0.006067485643745157,0.36716246429706556,1.5838734717615013,-0.8828083236344383,-1.0285184922191497,1.0802991499241503,1.1046126434259416,0.38789954729043025,2.2886019043191497,0.08632050658733369,-0.2542638699563652,0.4820159981577757,-0.22102237131664262,-0.49478146318092964,0.30429799725863277,0.3038962395526846,-1.3628583634704585,0.5337746055529154,0.07909129100983876,-0.7198990222288646,1.2240076463892848,0.27813992783637764,0.09189937812574968,1.0689408351056868,1.2095419322582555,-1.4935983974956177,1.8468857296873684,0.08285486747036652,-0.22729665561817633,0.6963056539163731,0.28961885977058033,0.07319687178791634,0.8535924118316385,0.8787983033669468,-1.4045605208921343,1.058305107870675,-1.2531399477886274,-0.9324736594173345,0.05510732071602535,-0.3292818956089327,-0.38573609294909583,-0.6966314031948424,-0.5865337001965779,-0.8522159688375747,1.0543300896029821,0.0821070166547565,-0.2714972891622734,0.8246060815094314,-0.1733846443668131,-0.4236181572627047,0.6603995341952715,0.6287422764285712,-1.202378529909978,0.9622668623194094
2010-01-25,0.006067318952449722,1.8338759301489687,1.0329941971217007,-1.0013150687924666,-0.9417223970659618,-2.489328718415142,-1.7350238893683154,-0.32085724262511955,1.9646120989787084,0.08550164571564958,-0.14271153454589305,0.5150819211574799,-0.39030369740316984,-0.647704342685371,-0.01507000851502648,0.07335835832270662,-1.2946082813614106,0.6829296872033805,0.08104640468446445,-0.168954950425987,1.2639278587760883,-0.32864301494909703,-0.5498399834596849,-0.4808812507479755,-0.07601598654712191,-1.6349355199976907,2.045041295033412,0.08488790096196791,0.06659550371783875,0.7204718493742831,-0.3747684944099288,-0.588067735920369,-0.34488038838205226,-0.15316249492946257,-1.5162869734133972,1.2152163751663572,-1.2544633179629534,-0.922297471538423,0.12855730436076973,-0.15977976151037437,-0.1565408964360563,-0.5984152048016979,-0.5584841815689348,-0.9692629038355646,1.2777928084343986,0.08336761418984819,-0.19096616223859833,0.9132151985391433,-0.4398737389593742,-0.6649602005615457,0.40112571423504284,0.43549900328024166,-0.9428545757965433,1.1311382250802455
2010-01-26,0.006067152256151287,0.1915428042798381,0.9405003724849607,-2.1792289751105933,-2.0780899125805377,1.015346903773305,0.3105606934635659,-0.6478625763637996,0.7396382096297975,0.08447498967914378,-0.04795621027358047,0.5398164327570649,-0.6586893228515367,-0.8882401296460032,-0.17865100746843576,-0.06575394727348312,-1.2468115666751127,0.7999906786449004,0.08300160426123519,-0.12429250710983081,1.303919232124437,-0.6650431537683942,-0.8786109050451424,0.3213557487640134,0.5803917427320074,-1.6349529024110812,2.1985767493670285,0.0869209344535693,0.09344142211872493,0.744638044832193,-0.7423093767507178,-0.923043529903424,0.13902074181224555,0.3237449326747803,-1.5162869734133972,1.336395373671895,-1.2548324628110648,-0.9088376317195792,0.18719627770183092,0.27343040693097054,0.29410290987331,-0.6351443177257978,-0.6377713268559269,-1.1035120039131685,1.4317943651296738,0.08373528847114409,-0.1110122071229757,0.9862574257973552,-0.8286856138807711,-1.0127929480679194,0.13373878224199676,0.16444145663996232,-0.6845592990029536,1.2490295537997969
2010-01-27,0.028828367839691643,1.8338759301489687,1.030637544927905,-0.9955402329337097,-1.1247074300206754,-1.0870765917949532,-0.7555620316312645,0.8781916805599285,2.10213545232163,0.08442181789207832,0.10584497527239234,0.5582216699392654,-0.9228194714902987,-1.1334434613193702,-0.4008053569564478,-0.2510098784742095,-1.175550862251549,0.9153932068609548,0.08691337839522598,0.25891017284582324,1.349386827787655,-1.0926925561723506,-1.3262146913053037,-0.2462937273486783,-0.020136097718996354,-0.5142819444177078,2.217324458708406,0.09098700143673595,0.32819182136857744,0.7720996305798203,-1.2106029288551552,-1.3836558346792203,-0.2072861641683042,-0.0498619173872039,-0.6302702220236639,1.3534847196149826,-1.255753834173745,-0.842149407388895,0.23240226214522886,0.783246400178186,0.791511723044286,-0.5668634635574066,-0.622626026755591,-1.0100401446304168,1.6115715869348288,0.08478578641723582,0.02165229892814077,1.0433255810565096,-1.170599403031326,-1.321414134413269,-0.17434761386602537,-0.11372202114455421,-0.6032618162713136,1.3926151464706418
2010-01-28,0.02882820113839021,0.8637696069807872,1.0294139697968885,0.18798295296801767,0.1613851890147252,-0.303021453323968,-0.579203404783448,2.217916961068593,2.0291873725492904,0.08513195338640145,0.2545071367087435,0.5714583275957861,-1.1053230972539025,-1.301469233833363,-0.5880436939369658,-0.44158553989047566,-1.0352472639736434,1.0268974214148423,0.08886943733739432,0.40293499093102486,1.3929254762764742,-1.1698266572001328,-1.3859315285053353,-0.6098392286812495,-0.2240969008482815,0.04160931968130557,2.563942858840112,0.09302003492831928,0.42407010137174195,0.7984627528975501,-1.3007368428218284,-1.4509493437187042,-0.4211554837912439,-0.17483470387726363,-0.1911592807190933,1.6269142547045599,-1.2576036913581434,-0.769021502333937,0.2645223563064098,1.1419535178283224,1.1343753066971707,-0.45757262963024387,-0.5707497335464574,-0.8189492364941476,1.7330977107597763,0.08699183210401025,0.16484012352608832,1.083981160379523,-1.4337747271503452,-1.5580796938392787,-0.4405659332543195,-0.42206050656111904,-0.4898822034929466,1.4847305124661412
2010-01-29,0.006067318952449722,0.03126265628604421,0.5732961013393386,-0.1784659049734168,-0.09799124838628423,0.4745248315427107,0.23451381816829317,-2.3227081820186792,1.1821911465668669,0.08530744199369494,0.36887200994374303,0.5780943860932809,-1.2449208468574158,-1.4226796270333175,-0.6872552908910611,-0.5574627379070509,-0.9782767378992848,1.1186708659907814,0.08495769186570022,0.40546880792833145,1.4201475193305297,-1.457295678375338,-1.6510168759486197,-0.9691657420480729,-1.1837459763310512,-0.2937549982649017,2.462230938365545,0.08895396794515262,0.4256848934560056,0.8149397043461226,-1.6258377281070637,-1.7358173555862033,-0.7104684644398109,-0.8064460183210836,-0.45618481925796145,1.5492354095086591,-1.2606451934955234,-0.7118481261541885,0.2803128817503984,1.3823335259098746,1.3395659665345832,-0.385095358963694,-0.5155459777265822,-0.7471104318524365,1.8625307066791903,0.08982817655814855,0.2986321279929312,1.1039957329430004,-1.588801928967143,-1.6866381804709496,-0.5537055303070975,-0.4989746192709687,-0.4248305653365268,1.5888555980193415
2010-02-01,0.02882820113839021,-0.06150396772744101,0.16371335993192912,-1.4532899784730957,-1.3172677414916236,0.4656026319061253,0.5294102112605695,2.217916961068593,2.2886019043191497,0.08618663478719382,0.45177022333322736,0.5773231429472344,-1.4297435978251274,-1.579086265076804,-0.7131793568768874,-0.5838613270252827,-0.8199624724118258,1.2786719566801896,0.08886943734744629,0.39933053842221294,1.4310293343975564,-1.7948748803059533,-1.9684842537879483,-0.5431602582169738,-0.5391930425738435,0.06067705083053093,2.6440740843756427,0.09302003492831928,0.42063866819268125,0.8215304849255575,-1.9905239806596566,-2.057108567451301,-0.4083477583166761,-0.2536314761527136,-0.1755695431579834,2.001326288548693,-1.2641808555128025,-0.6665617729462664,0.2772175305407377,1.6671728270358497,1.5634011037567193,-0.3425638034021019,-0.4849966115949163,-0.4851465799979,2.0479721065192487,0.09329481978001467,0.41991874328528656,1.1000805192177163,-1.7506718284913012,-1.8121866026533822,-0.6732679284149872,-0.6364629614244628,-0.22339574456150624,1.72365857264694
2010-02-02,0.017447676697270747,0.07782539882159331,0.20909196567647834,-0.23503947405133338,-0.2027045466051683,-0.42987229329134446,-0.6357508797112521,-0.04930513056506612,1.0367541723370477,0.08704485000574828,0.5140087543156512,0.5709972771546614,-1.5708143309141727,-1.6941595844327497,-0.7571861719991132,-0.6561894122332407,-0.6912843131094624,1.4030046650881385,0.09082515252834204,0.5082060573663194,1.4437215205780034,-1.6643038999276363,-1.8272535928058047,-0.5508591700119595,-0.6772410747998185,0.15269495836048916,2.58105281172258,0.09505306841990262,0.48543220057376707,0.82921972893489,-1.8344708855717615,-1.8974064823972425,-0.3876586623835681,-0.33317615933409206,-0.1028174345394952,1.6502179082633037,-1.2679049929511788,-0.6276311762300936,0.254886849277914,1.9317579821824233,1.772888013196735,-0.2900735909366904,-0.43179009053808726,-0.2798031143564794,2.294772288949093,0.09676146300233576,0.5188298840654242,1.0723608060430774,-1.9270726048601503,-1.9481028000437186,-0.833859133709721,-0.8262088321030645,-0.0478996672264188,1.9345639538591652
2010-02-03,-0.005313038792371305,0.00897841915612416,-0.24535462754342305,2.0478948098664067,2.1025207640950003,1.191881038858785,1.254929998183221,-0.130924719293438,-2.4222628141004074,0.086752262626779,0.5569153797698828,0.5579912915066743,-1.5345391995674933,-1.6395163284475813,-0.6772900055805133,-0.5795594704899673,-0.5894363895024733,1.4230857000786936,0.09278032341596633,0.514705080519384,1.440163692987264,-1.471397801765072,-1.5413700302437674,-0.3927971934560388,-0.6874159790155022,0.369876328819121,2.6440740843756427,0.097086101911504,0.4888636337528277,0.82702280207508,-1.6552363285433442,-1.6352112066522766,-0.3602480256983097,-0.44063557866948344,0.0686696786327136,1.7356646379787413,-1.269217466600412,-0.5956499397671414,0.20923378334862636,1.8859897930296077,1.7101192129382676,-0.28783601194837327,-0.4419866689758646,-0.14124469573595938,2.317902718495223,0.09796953564035944,0.6054146036735691,1.017140631662138,-1.8921956791915353,-1.899603777101433,-0.8413550658033643,-0.7981024521009378,0.06691340242592082,1.954416755576559
2010-02-04,0.028828367839691643,0.038708976839870186,0.07271455823267045,-0.2862349154604251,-0.33177395116244074,-0.13074760508764138,-0.4955594597703884,1.7176009868610254,1.0370774460123453,0.08724826402786869,0.5852404847463899,0.5415800180968341,-1.5047007757110842,-1.5966087421871002,-0.6128902845044879,-0.562282383663644,-0.4611579805651506,1.4361486925586262,0.09669224076493863,0.5053578560925657,1.4474151276305383,-1.3778012803520905,-1.5020759666795223,-0.3740215766559881,-0.695520282995126,0.5269145204239467,2.6440740843756427,0.10115216889467067,0.48381740848950294,0.8314166557947,-1.541769172729211,-1.5862798844849635,-0.340316046728729,-0.4084310587428271,0.19338757912162965,1.755861137729723,-1.2706945121807673,-0.5687503401695186,0.13925845674297216,1.8639811212361102,1.6530337833832636,-0.2843010501037972,-0.4286648617592461,0.0517367876431812,2.312692609872798,0.09959780745665604,0.6831672523584803,0.9370196979886879,-1.874324898270792,-1.8548173136054968,-0.8539002995937135,-0.8377150920379458,0.22752883220800627,1.9499641724754804
2010-02-05,0.040208725579682185,0.03870021387246653,0.2544160905745361,-1.6858861224233266,-1.6645885714746291,-0.2178842195547427,-0.07378465934492334,2.217916961068593,2.2886019043191497,0.08891874667619773,0.6018185283232405,0.5236479261143082,-1.5687012700048217,-1.643766000871229,-0.570116096448007,-0.5407657385794917,0.049526337293136026,1.5175979358017002,0.10256021704937793,0.6438165314806734,1.367908867918815,-1.374254331779643,-1.5108599588488811,-0.5199968887024199,-0.735290462985802,2.4021145088639675,2.6440740843756427,0.10725126936943871,0.5633459186394962,0.7852811917386853,-1.5094692409949084,-1.5648400783881895,-0.4523979465927769,-0.4456132289555621,1.7393698872649286,2.092987325879831,-1.272078543728209,-0.5500206423434241,0.06233586975562594,2.0145524942797643,1.7613975178076726,-0.2871678522168888,-0.422918454572005,1.0353340977277914,2.348106388642776,0.1020664776299534,0.7315780970339707,0.8503525269666649,-2.0013741484631256,-1.9416616972436807,-0.8462033148206891,-0.8535145762733566,0.7481467170119782,1.9774149600356496
